xid	tdid	identity	evalue	specie
Brast04G144400	TRIDC2BG042630	81.424	0	bs
Brahy.S02G0339900	TRIDC5BG062220	81.425	0	bhs
Brahy.D03G0390600	TRIDC1AG023970	79.245	0	bhd
Brahy.D03G0682000	TRIDC4BG017930	88.592	0	bhd
Brahy.S04G0042300	TRIDC6AG050350	91.928	0	bhs
Brahy.D03G0254100	TRIDC4AG003820	81.429	0	bhd
Brahy.D03G0545000	TRIDC7BG023200	70.238	0	bhd
Brast06G112300	TRIDC2BG033500	81.535	0	bs
Brahy.D02G0364900	TRIDC1BG042060	81.537	0	bhd
Brahy.D03G0678700	TRIDC6AG035000	84.505	0	bhd
Brahy.D03G0697300	TRIDC6AG037590	81.538	0	bhd
Brahy.S09G0090800	TRIDC2AG044810	81.54	0	bhs
Brahy.S02G0258600	TRIDC5AG006670	83.081	0	bhs
Brahy.S02G0018100	TRIDC5AG074290	91.875	0	bhs
Brast04G054500	TRIDC6AG059110	91.875	0	bs
Brahy.D02G0605100	TRIDC3AG035250	81.534	0	bhd
Brahy.D03G0793900	TRIDC6AG048850	91.879	0	bhd
Brahy.D03G0062500	TRIDC6BG024720	81.524	0	bhd
Brahy.S04G0216800	TRIDC6AG028300	81.524	0	bhs
Brahy.S04G0310300	TRIDC6AG019580	91.877	0	bhs
Brahy.D04G0489100	TRIDC5BG029670	81.526	0	bhd
Brahy.D01G0429400	TRIDC7AG065730	81.528	0	bhd
Brahy.D03G0086700	TRIDC6AG024810	83.019	0	bhd
HORVU1Hr1G083420	TRIDC1AG055260	91.875	0	hv
Brast05G132000	TRIDC5BG037070	81.53	0	bs
Brahy.S09G0055200	TRIDC2AG040910	91.875	0	bhs
Brahy.D02G0027900	TRIDC3AG004010	81.532	0	bhd
Brahy.D03G0412000	TRIDC1AG026920	89.404	0	bhd
Brahy.S04G0058000	TRIDC6AG059110	91.875	0	bhs
Brahy.D03G0482400	TRIDC5AG036530	92.39	0	bhd
Brahy.S02G0384300	TRIDC5BG072890	84.731	0	bhs
Brahy.D03G0128000	TRIDC6BG033820	89.906	0	bhd
Brahy.D03G0008500	TRIDC6BG003720	91.874	0	bhd
Brahy.S02G0396800	TRIDC4AG054120	81.558	0	bhs
Brahy.D02G0325900	TRIDC1AG041940	93.257	0	bhd
Brahy.D03G0284700	TRIDC5AG030040	86.141	0	bhd
Brahy.S02G0321900	TRIDC5AG055390	84.509	0	bhs
Brahy.S04G0055800	TRIDC6BG070660	91.869	0	bhs
Brahy.D01G0609400	TRIDC7BG011470	81.562	0	bhd
HORVU1Hr1G079140	TRIDC1BG061440	91.872	0	hv
Brahy.S08G0075400	TRIDC1AG047500	81.553	0	bhs
Brahy.S04G0366100	TRIDC7BG068970	91.872	0	bhs
Brahy.S04G0361500	TRIDC6BG003720	91.874	0	bhs
Brahy.D03G0036000	TRIDC6BG017690	88.413	0	bhd
HORVU7Hr1G036660	TRIDC7BG012470	81.548	0	hv
Brahy.D02G0108000	TRIDC3BG025600	81.551	0	bhd
Brahy.S09G0081300	TRIDC2BG046490	81.553	0	bhs
Brast08G071800	TRIDC1AG047500	81.553	0	bs
Brahy.D03G0656600	TRIDC6BG038450	93.673	0	bhd
Brahy.D03G0588400	TRIDC7BG029240	95.833	0	bhd
Brahy.D03G0227300	TRIDC7AG041600	87.397	0	bhd
Brahy.S02G0113600	TRIDC7AG041050	78.92	0	bhs
Brahy.S10G0136400	TRIDC4BG029460	91.892	0	bhs
Brahy.S02G0237300	TRIDC4AG020980	94.37	0	bhs
Brahy.S02G0382300	TRIDC5AG067080	78.624	0	bhs
Brahy.S02G0184100	TRIDC7AG019580	69.517	0	bhs
Brahy.S10G0082500	TRIDC4BG025000	90.429	0	bhs
Brahy.D03G0250200	TRIDC3BG083800	83.254	0	bhd
Brahy.D03G0503700	TRIDC5BG058720	81.503	0	bhd
Brahy.D03G0041300	TRIDC6BG051680	71.678	0	bhd
Brahy.D03G0787200	TRIDC6BG058750	79.661	0	bhd
Brahy.D02G0115900	TRIDC3BG026770	81.481	0	bhd
Brahy.S10G0155200	TRIDC7BG050970	81.481	0	bhs
HORVU4Hr1G080460	TRIDC4AG028390	81.481	0	hv
Brahy.S02G0387500	TRIDC5BG073920	91.892	0	bhs
HORVU2Hr1G091440	TRIDC2BG056500	91.892	0	hv
Brahy.D04G0468900	TRIDC5AG038220	81.505	0	bhd
Brahy.D03G0666100	TRIDC6BG040020	91.885	0	bhd
Brahy.S04G0153300	TRIDC6BG040020	91.885	0	bhs
Brahy.S09G0119500	TRIDC2BG051400	81.511	0	bhs
HORVU1Hr1G054210	TRIDC1BG037330	91.882	0	hv
Brahy.D03G0566600	TRIDC7BG025310	75.365	0	bhd
Brahy.D03G0778500	TRIDC6BG051230	85.542	0	bhd
Brahy.D03G0639400	TRIDC1BG010340	91.882	0	bhd
Brahy.S02G0023800	TRIDC5AG073280	81.513	0	bhs
HORVU2Hr1G023200	TRIDC2AG016290	81.513	0	hv
Brahy.S04G0266000	TRIDC6AG028610	81.519	0	bhs
Brahy.S02G0095900	TRIDC2AG037850	81.505	0	bhs
Brahy.D03G0716100	TRIDC6BG046910	81.505	0	bhd
Brahy.D01G0768600	TRIDC1BG042910	81.506	0	bhd
Brahy.D02G0700300	TRIDC3AG010460	77.358	0	bhd
Brahy.S02G0316600	TRIDC4AG039310	96.497	0	bhs
Brahy.D03G0182100	TRIDC7BG037050	91.889	0	bhd
Brahy.D03G0163700	TRIDC3AG023490	81.509	0	bhd
Brahy.S02G0147000	TRIDC4BG035730	94.104	0	bhs
HORVU1Hr1G089830	TRIDC1AG060250	91.724	0	hv
Brahy.S10G0192600	TRIDC4AG026840	81.973	0	bhs
HORVU5Hr1G044390	TRIDC5AG023330	91.723	0	hv
Brahy.D02G0761800	TRIDC3AG057690	81.977	0	bhd
Brahy.D04G0444100	TRIDC5BG037660	81.977	0	bhd
Brahy.D03G0013100	TRIDC6AG003630	73.13	0	bhd
Brahy.D03G0110200	TRIDC6AG026770	81.978	0	bhd
Brahy.D03G0669900	TRIDC6AG034000	81.979	0	bhd
Brahy.D03G0832800	TRIDC5BG019230	55.097	0	bhd
Brahy.D03G0380700	TRIDC5AG072520	67.492	0	bhd
Brahy.D02G0387200	TRIDC1AG035910	81.961	0	bhd
Brahy.S02G0301800	TRIDC6AG023110	51.581	0	bhs
Brahy.S02G0321200	TRIDC4AG038760	93.767	0	bhs
Brahy.S09G0122700	TRIDC2BG051700	81.964	0	bhs
Brahy.D03G0157800	TRIDC6AG012510	54.876	0	bhd
Brahy.S05G0091600	TRIDC4BG012930	81.967	0	bhs
Brahy.D03G0012200	TRIDC6AG003460	91.331	0	bhd
Brahy.D03G0138700	TRIDC6AG025320	81.967	0	bhd
Brahy.D03G0403600	TRIDC1AG025210	77.262	0	bhd
Brahy.D03G0228200	TRIDC7BG030740	81.967	0	bhd
Brahy.S02G0039900	TRIDC5AG073200	81.993	0	bhs
Brahy.S02G0196300	TRIDC4AG006030	82.261	0	bhs
Brahy.D02G0234700	TRIDC1BG065960	81.995	0	bhd
Brahy.D02G0390800	TRIDC1AG034700	81.678	0	bhd
Brahy.D03G0345100	TRIDC1BG024620	90.814	0	bhd
Brahy.S01G0335100	TRIDC3BG026770	82	0	bhs
Brahy.S04G0070500	TRIDC6BG065750	82	0	bhs
Brahy.D03G0682800	TRIDC6BG042380	83.193	0	bhd
Brahy.S02G0367200	TRIDC7AG074190	81.98	0	bhs
Brahy.S02G0152000	TRIDC4BG033670	81.98	0	bhs
Brahy.S02G0143600	TRIDC4BG036370	81.981	0	bhs
Brahy.D03G0679500	TRIDC6BG041770	94.563	0	bhd
Brahy.D03G0463600	TRIDC1BG034740	87.324	0	bhd
Brahy.D03G0547100	TRIDC5AG005810	57.168	0	bhd
Brast07G127900	TRIDC7AG009020	81.922	0	bs
Brahy.S04G0047400	TRIDC6AG044920	91.741	0	bhs
Brahy.D03G0323700	TRIDC7BG025970	87.302	0	bhd
HORVU2Hr1G007990	TRIDC2BG007410	81.931	0	hv
Brahy.S09G0142900	TRIDC2BG055930	81.936	0	bhs
Brahy.S07G0142600	TRIDC7AG009020	81.922	0	bhs
Brahy.S10G0152500	TRIDC6BG041530	81.92	0	bhs
Brahy.S02G0189900	TRIDC2BG000440	56.562	0	bhs
Brahy.S04G0072900	TRIDC6BG065330	91.743	0	bhs
Brahy.D03G0425700	TRIDC1BG032720	80.087	0	bhd
Brahy.D02G0104200	TRIDC3AG020710	85.833	0	bhd
Brahy.S09G0129400	TRIDC2BG053610	81.912	0	bhs
Brahy.S04G0246000	TRIDC6AG025320	81.913	0	bhs
Brahy.D03G0755900	TRIDC6BG065750	81.915	0	bhd
HORVU7Hr1G063300	TRIDC7AG073740	81.915	0	hv
Brahy.D03G0762200	TRIDC6AG057620	93.103	0	bhd
Brahy.D03G0770200	TRIDC6AG059420	81.92	0	bhd
Brahy.S02G0420900	TRIDC1AG009790	71.919	0	bhs
Brahy.D04G0530800	TRIDC5BG053150	81.952	0	bhd
Brahy.D03G0034000	TRIDC7AG009380	81.953	0	bhd
Brahy.D03G0034700	TRIDC6AG011890	67.807	0	bhd
Brahy.D03G0658500	TRIDC6AG032470	94.34	0	bhd
Brahy.D03G0642200	TRIDC6AG010470	81.939	0	bhd
Brahy.S02G0292300	TRIDC2BG016630	81.947	0	bhs
HORVU3Hr1G114350	TRIDC3BG085280	91.734	0	hv
Brahy.D01G0942300	TRIDC4AG010190	81.948	0	bhd
Brahy.D02G0138700	TRIDC3BG029500	81.946	0	bhd
Brahy.S10G0018500	TRIDC1AG004580	49.282	0	bhs
Brahy.S10G0142600	TRIDC5AG059580	87.725	0	bhs
Brahy.S09G0090200	TRIDC2BG047370	82.056	0	bhs
Brahy.D03G0304600	TRIDC7BG022350	82.059	0	bhd
Brahy.D03G0374100	TRIDC1BG025970	82.06	0	bhd
Brahy.S09G0103800	TRIDC2AG047010	93.005	0	bhs
Brahy.S09G0079100	TRIDC4AG005850	80.481	0	bhs
HORVU4Hr1G080880	TRIDC4BG055690	91.694	0	hv
Brahy.D03G0083700	TRIDC6BG031110	66.799	0	bhd
Brahy.D03G0071000	TRIDC6AG021850	91.696	0	bhd
Brahy.S02G0384500	TRIDC5AG067630	82.046	0	bhs
Brahy.D02G0315000	TRIDC5BG016230	82.046	0	bhd
Brahy.D02G0643900	TRIDC3BG041630	82.047	0	bhd
Brahy.S04G0057500	TRIDC6AG059420	82.047	0	bhs
Brahy.D03G0374800	TRIDC6AG013850	73.869	0	bhd
Brahy.D03G0070700	TRIDC6BG027650	91.652	0	bhd
Brahy.S10G0161600	TRIDC4AG026600	75.654	0	bhs
Brahy.S04G0223300	TRIDC1AG043420	82.051	0	bhs
Brahy.S09G0222300	TRIDC2BG071550	82.051	0	bhs
Brahy.S09G0086700	TRIDC2AG044400	91.694	0	bhs
Brahy.S02G0212000	TRIDC1AG063470	82.078	0	bhs
Brahy.S04G0067200	TRIDC6BG066760	82.078	0	bhs
Brahy.D03G0419600	TRIDC1BG033370	82.079	0	bhd
Brahy.D03G0535700	TRIDC1BG049290	82.079	0	bhd
Brahy.S09G0173100	TRIDC2BG062280	62.236	0	bhs
Brahy.S09G0162600	TRIDC2AG055990	72.603	0	bhs
Brahy.S02G0356500	TRIDC5AG061480	82.081	0	bhs
Brahy.S02G0096700	TRIDC4AG007510	82.083	0	bhs
Brahy.S03G0022200	TRIDC7AG041530	91.691	0	bhs
Brast03G019800	TRIDC7AG041530	91.691	0	bs
Brahy.D02G0665900	TRIDC3AG040590	91.691	0	bhd
Brahy.D02G0253900	TRIDC5BG028890	82.087	0	bhd
Brahy.S09G0245600	TRIDC2BG078010	83.382	0	bhs
Brahy.S09G0107000	TRIDC2AG047430	87.929	0	bhs
Brahy.D03G0433200	TRIDC1BG036090	91.689	0	bhd
Brahy.S02G0294700	TRIDC4AG042500	91.693	0	bhs
Brahy.S02G0138700	TRIDC4AG013250	91.693	0	bhs
Brast02G111000	TRIDC4AG009970	91.693	0	bs
Brahy.S09G0054700	TRIDC2AG040840	88.583	0	bhs
Brahy.S09G0241400	TRIDC2AG072850	86.425	0	bhs
Brahy.S01G0073100	TRIDC3AG058140	82.07	0	bhs
Brast01G068100	TRIDC3AG058140	82.07	0	bs
Brahy.S09G0028600	TRIDC2BG006440	65.406	0	bhs
HORVU1Hr1G018150	TRIDC1BG014730	82.045	0	hv
Brahy.D03G0536200	TRIDC1AG015670	91.696	0	bhd
Brahy.D02G0656500	TRIDC5BG009800	82.008	0	bhd
Brahy.D03G0605000	TRIDC3BG070880	86.234	0	bhd
Brahy.D03G0661400	TRIDC6BG039310	79.484	0	bhd
Brahy.S02G0400900	TRIDC4AG053340	75.566	0	bhs
Brahy.S09G0184200	TRIDC2BG060490	82.008	0	bhs
Brahy.S02G0256900	TRIDC5AG055210	91.74	0	bhs
Brahy.D03G0646100	TRIDC2AG071090	83.992	0	bhd
Brahy.S02G0069300	TRIDC4BG050600	82.003	0	bhs
Brahy.D02G0372500	TRIDC1BG041960	82.004	0	bhd
Brahy.D03G0175100	TRIDC7BG028520	82.005	0	bhd
HORVU0Hr1G010360	TRIDC5AG010240	82.005	0	hv
Brahy.D02G0082500	TRIDC2BG086730	82.036	0	bhd
Brahy.D01G0288900	TRIDC2AG022680	82.036	0	bhd
Brast01G275700	TRIDC4AG058440	82.036	0	bs
Brast09G018900	TRIDC2AG003740	82.036	0	bs
Brahy.D03G0259800	TRIDC7AG039410	83.649	0	bhd
Brahy.D02G0454800	TRIDC1BG018740	82.038	0	bhd
Brahy.D03G0461100	TRIDC1BG034370	82.039	0	bhd
HORVU4Hr1G013910	TRIDC4AG036900	82.042	0	hv
Brahy.S04G0336200	TRIDC6BG017750	82.044	0	bhs
Brahy.D02G0060100	TRIDC3AG011140	82.045	0	bhd
Brahy.S01G0284500	TRIDC4AG058440	82.036	0	bhs
Brahy.D05G0331700	TRIDC2BG075780	82.022	0	bhd
Brahy.D02G0363300	TRIDC1BG042460	82.025	0	bhd
Brahy.D02G0794600	TRIDC3AG063650	82.025	0	bhd
Brahy.S04G0339500	TRIDC6AG010830	91.715	0	bhs
Brahy.D03G0819100	TRIDC6AG047000	91.705	0	bhd
Brahy.S09G0092900	TRIDC2BG047710	82.027	0	bhs
Brahy.S02G0130800	TRIDC4AG012110	84	0	bhs
Brahy.S04G0158600	TRIDC6AG032910	82.028	0	bhs
Brahy.D01G0789300	TRIDC2BG039750	82.03	0	bhd
Brahy.S02G0233200	TRIDC1BG004060	81.909	0	bhs
Brahy.S04G0197600	TRIDC7BG049880	81.907	0	bhs
Brahy.S04G0317100	TRIDC6BG024070	81.797	0	bhs
Brahy.S02G0304200	TRIDC4BG007760	91.778	0	bhs
Brahy.D02G0830000	TRIDC3AG074250	91.778	0	bhd
HORVU6Hr1G074650	TRIDC6BG053160	91.776	0	hv
Brahy.D02G0733300	TRIDC3BG058830	91.776	0	bhd
Brahy.S04G0270000	TRIDC6AG027110	81.797	0	bhs
Brahy.S02G0300700	TRIDC4AG041880	91.779	0	bhs
Brahy.D02G0549000	TRIDC3AG030350	91.783	0	bhd
Brahy.D02G0351200	TRIDC1BG043960	98.876	0	bhd
Brahy.S02G0109500	TRIDC4AG046540	89.969	0	bhs
Brahy.D03G0191500	TRIDC7BG035100	88.243	0	bhd
Brahy.D03G0015200	TRIDC6AG004870	81.782	0	bhd
Brahy.S02G0169400	TRIDC4AG017520	91.973	0	bhs
Brahy.S02G0203400	TRIDC4AG019550	87.749	0	bhs
Brahy.S02G0178400	TRIDC4AG018970	71.024	0	bhs
Brahy.S02G0192300	TRIDC6AG023580	89.7	0	bhs
Brahy.S02G0167700	TRIDC4AG016650	86.862	0	bhs
Brahy.D03G0519800	TRIDC5AG064610	81.789	0	bhd
HORVU4Hr1G026030	TRIDC4AG029750	91.781	0	hv
Brahy.S02G0318800	TRIDC4AG039120	90.176	0	bhs
Brast05G204900	TRIDC5BG054980	81.79	0	bs
Brast04G284300	TRIDC5AG025960	81.791	0	bs
Brahy.D02G0503200	TRIDC1BG028270	81.791	0	bhd
Brahy.S02G0030000	TRIDC4BG054630	62.154	0	bhs
Brast09G092200	TRIDC2BG047730	91.772	0	bs
Brahy.D03G0571600	TRIDC7BG025820	81.818	0	bhd
Brahy.S02G0401000	TRIDC5BG076990	91.767	0	bhs
Brahy.S02G0303400	TRIDC4BG007670	90.493	0	bhs
Brahy.S02G0069200	TRIDC2BG048740	64.045	0	bhs
Brahy.D03G0124000	TRIDC2BG019270	94.118	0	bhd
Brahy.S02G0150300	TRIDC4AG015080	86.464	0	bhs
Brahy.S02G0397700	TRIDC4AG053970	91.703	0	bhs
Brahy.D03G0365600	TRIDC1BG025480	91.763	0	bhd
Brahy.D03G0598900	TRIDC6BG023180	64.37	0	bhd
Brahy.D03G0796800	TRIDC6BG058020	78.548	0	bhd
Brahy.D04G0366000	TRIDC4AG031680	81.818	0	bhd
Brahy.S04G0323300	TRIDC6BG022220	81.801	0	bhs
Brahy.D05G0147400	TRIDC2BG047730	91.772	0	bhd
Brahy.S09G0060200	TRIDC2BG044320	91.772	0	bhs
Brahy.D03G0534600	TRIDC6BG066120	81.808	0	bhd
Brahy.S01G0028300	TRIDC3AG068100	81.818	0	bhs
Brahy.S02G0080000	TRIDC4BG046410	88.761	0	bhs
Brahy.S09G0290500	TRIDC2BG006990	91.772	0	bhs
Brahy.D02G0621400	TRIDC3BG045480	91.771	0	bhd
Brahy.S04G0208200	TRIDC6BG017010	91.768	0	bhs
Brahy.D03G0786500	TRIDC6AG050350	91.8	0	bhd
Brahy.D02G0044500	TRIDC3AG008720	81.751	0	bhd
Brahy.S03G0182600	TRIDC1AG025890	91.799	0	bhs
Brast03G164200	TRIDC1AG025890	91.799	0	bs
Brahy.D02G0215000	TRIDC1AG061390	81.76	0	bhd
Brahy.D03G0087500	TRIDC6BG030070	91.449	0	bhd
Brast05G149100	TRIDC5AG038220	81.761	0	bs
Brahy.S09G0271100	TRIDC2BG086480	91.796	0	bhs
Brahy.S05G0167300	TRIDC5AG038220	81.761	0	bhs
Brahy.S02G0407000	TRIDC4AG051580	87.026	0	bhs
Brahy.S02G0202000	TRIDC6AG000700	83.268	0	bhs
HORVU5Hr1G114000	TRIDC5AG068850	91.803	0	hv
Brahy.S02G0368900	TRIDC5BG068630	81.742	0	bhs
Brahy.D02G0624400	TRIDC3AG039960	81.743	0	bhd
Brast05G067700	TRIDC4BG012930	81.744	0	bs
Brahy.S02G0071400	TRIDC4AG000910	89.597	0	bhs
Brahy.D03G0439100	TRIDC1BG036520	81.746	0	bhd
Brahy.D03G0721900	TRIDC7BG000760	81.746	0	bhd
Brahy.S02G0108500	TRIDC4AG009270	88.391	0	bhs
Brast09G259800	TRIDC2BG086480	91.796	0	bs
Brahy.S02G0118600	TRIDC4AG010670	81.776	0	bhs
Brahy.S09G0093500	TRIDC2BG047770	81.776	0	bhs
Brahy.D03G0226600	TRIDC7AG041530	91.789	0	bhd
Brahy.S02G0146300	TRIDC4AG014270	81.779	0	bhs
Brahy.D03G0388400	TRIDC1AG023600	93.059	0	bhd
Brahy.D04G0542500	TRIDC5AG051800	91.786	0	bhd
Brahy.D02G0602800	TRIDC3AG034860	81.764	0	bhd
Brahy.S03G0040900	TRIDC3BG003200	81.765	0	bhs
Brast03G037500	TRIDC3BG003200	81.765	0	bs
Brahy.D03G0291200	TRIDC5AG064470	85.239	0	bhd
Brahy.D03G0595000	TRIDC3BG078660	85.063	0	bhd
Brahy.D03G0761400	TRIDC6AG057490	81.686	0	bhd
Brahy.D03G0632500	TRIDC6BG042770	80.396	0	bhd
Brahy.S04G0213700	TRIDC6AG029700	81.884	0	bhs
Brahy.S09G0103500	TRIDC2AG046960	91.749	0	bhs
Brahy.S04G0357300	TRIDC6AG003780	91.749	0	bhs
Brahy.S10G0005600	TRIDC5BG000900	81.885	0	bhs
HORVU4Hr1G022620	TRIDC4AG031090	81.886	0	hv
Brahy.D03G0661700	TRIDC6BG039340	97.406	0	bhd
Brahy.D03G0832500	TRIDC6AG061730	91.838	0	bhd
Brahy.S09G0023200	TRIDC2AG004450	81.879	0	bhs
Brahy.D03G0734600	TRIDC6AG042700	81.87	0	bhd
Brahy.D04G0366400	TRIDC3AG053120	81.87	0	bhd
HORVU3Hr1G091690	TRIDC3AG058490	81.87	0	hv
Brahy.D03G0147900	TRIDC4BG046700	70	0	bhd
Brahy.S02G0054600	TRIDC4AG028650	91.751	0	bhs
Brahy.S02G0306100	TRIDC4BG008140	91.749	0	bhs
Brahy.D03G0686100	TRIDC6BG042910	85.273	0	bhd
Brahy.D03G0325800	TRIDC1BG023890	81.877	0	bhd
Brahy.S02G0090800	TRIDC4AG006850	81.878	0	bhs
Brast09G021300	TRIDC2AG004450	81.879	0	bs
Brahy.S02G0415500	TRIDC5AG009780	67.559	0	bhs
Brahy.D01G0097800	TRIDC5AG058240	81.902	0	bhd
Brahy.S04G0102300	TRIDC7BG000760	81.905	0	bhs
Brahy.D03G0708300	TRIDC6BG045830	89.083	0	bhd
Brahy.D03G0157700	TRIDC6BG021910	91.743	0	bhd
Brahy.D02G0640000	TRIDC3BG042510	91.743	0	bhd
Brahy.D03G0665700	TRIDC6BG039920	88.773	0	bhd
Brahy.D03G0270900	TRIDC7AG039330	95.317	0	bhd
Brahy.D03G0817000	TRIDC6AG046740	80	0	bhd
Brahy.S02G0376800	TRIDC7AG023310	91.746	0	bhs
Brahy.D03G0542700	TRIDC6BG063280	81.894	0	bhd
Brahy.D04G0490400	TRIDC5BG044100	81.897	0	bhd
HORVU5Hr1G064080	TRIDC5BG037440	91.743	0	hv
Brahy.S02G0117500	TRIDC4BG040160	91.743	0	bhs
Brahy.S02G0318000	TRIDC5AG072220	81.898	0	bhs
Brahy.D03G0039100	TRIDC6BG019050	91.456	0	bhd
Brahy.D03G0290700	TRIDC6BG064430	74.065	0	bhd
Brahy.D04G0173200	TRIDC4BG019620	91.758	0	bhd
Brahy.D02G0235500	TRIDC3BG045180	60.768	0	bhd
Brahy.S02G0045800	TRIDC4BG053420	81.818	0	bhs
Brahy.S02G0335900	TRIDC5BG061430	81.838	0	bhs
Brahy.S02G0187100	TRIDC4AG019880	81.839	0	bhs
Brahy.D02G0135100	TRIDC3AG025230	91.759	0	bhd
Brahy.D03G0761500	TRIDC6AG057590	71.415	0	bhd
Brahy.D01G0038700	TRIDC5BG074950	81.818	0	bhd
Brast01G025800	TRIDC3AG068100	81.818	0	bs
Brahy.D03G0476100	TRIDC3BG067980	82.364	0	bhd
Brast05G189800	TRIDC5AG046870	81.818	0	bs
Brahy.S09G0022600	TRIDC3AG071210	81.818	0	bhs
Brahy.D02G0666900	TRIDC3AG042670	81.818	0	bhd
Brahy.D03G0450700	TRIDC1AG033170	89.579	0	bhd
Brahy.D05G0074000	TRIDC2BG042660	91.76	0	bhd
Brast01G155300	TRIDC3AG041570	81.818	0	bs
Brahy.D03G0161900	TRIDC1AG043420	81.818	0	bhd
Brahy.S02G0147900	TRIDC4BG035580	98.758	0	bhs
Brahy.S02G0104600	TRIDC4BG042370	76.923	0	bhs
Brahy.S02G0323800	TRIDC3AG009200	83.597	0	bhs
Brahy.D02G0382500	TRIDC1BG040980	81.858	0	bhd
Brahy.D02G0022800	TRIDC3BG004990	81.859	0	bhd
Brahy.S04G0177400	TRIDC3BG025050	81.862	0	bhs
Brahy.S04G0311100	TRIDC6BG025330	81.862	0	bhs
Brahy.D03G0672800	TRIDC6AG034500	76.987	0	bhd
Brahy.D03G0304900	TRIDC1BG072540	76.075	0	bhd
Brahy.D03G0804300	TRIDC6BG055550	86.084	0	bhd
Brahy.S09G0107300	TRIDC2BG050020	81.843	0	bhs
Brahy.S02G0172600	TRIDC4AG017890	95.57	0	bhs
HORVU5Hr1G035760	TRIDC5BG021600	81.845	0	hv
HORVU2Hr1G113160	TRIDC2BG077560	81.847	0	hv
Brahy.S02G0230200	TRIDC4BG043000	94.783	0	bhs
Brahy.D03G0380900	TRIDC3BG029570	81.849	0	bhd
Brahy.S02G0117200	TRIDC4AG010340	81.851	0	bhs
Brahy.S09G0094700	TRIDC2BG048020	91.754	0	bhs
Brahy.S09G0250600	TRIDC2BG076090	91.395	0	bhs
Brahy.S09G0106300	TRIDC2BG049820	90.78	0	bhs
Brahy.D02G0024000	TRIDC3AG005080	83.627	0	bhd
Brahy.S09G0276500	TRIDC2AG080070	92.5	0	bhs
Brahy.S02G0417900	TRIDC5BG082700	83.027	0	bhs
Brahy.S09G0151500	TRIDC3BG069960	60.045	0	bhs
Brahy.S09G0072700	TRIDC2AG042650	89.252	0	bhs
Brahy.S09G0123200	TRIDC2AG049330	83.069	0	bhs
Brahy.D03G0222400	TRIDC6AG023310	83.627	0	bhd
Brahy.S09G0269400	TRIDC1AG026050	70.864	0	bhs
Brahy.S09G0220300	TRIDC2BG070960	83.616	0	bhs
HORVU5Hr1G105950	TRIDC5AG063030	83.616	0	hv
Brahy.D03G0296500	TRIDC5BG003890	83.62	0	bhd
Brahy.D01G0689400	TRIDC7AG009840	83.621	0	bhd
Brahy.S09G0005200	TRIDC2BG000050	65.823	0	bhs
Brahy.S09G0141200	TRIDC2AG052520	89.77	0	bhs
Brahy.D03G0680100	TRIDC6AG035290	83.614	0	bhd
Brahy.D03G0685000	TRIDC6AG035850	83.644	0	bhd
Brahy.D05G0300700	TRIDC2AG066900	83.648	0	bhd
Brast04G164000	TRIDC3AG015200	83.648	0	bs
Brahy.D02G0735800	TRIDC3AG052720	83.648	0	bhd
Brahy.S04G0175300	TRIDC3AG015200	83.648	0	bhs
Brahy.S09G0181900	TRIDC2AG057920	92.368	0	bhs
Brahy.D03G0188600	TRIDC7AG044290	83.652	0	bhd
Brahy.D02G0413800	TRIDC2AG016980	83.652	0	bhd
Brast07G083000	TRIDC7AG023500	91.011	0	bs
Brahy.S02G0099300	TRIDC4AG007980	81.889	0	bhs
Brahy.S09G0247600	TRIDC2BG077710	91.017	0	bhs
Brahy.D02G0405100	TRIDC7BG057940	83.636	0	bhd
Brahy.S09G0193100	TRIDC2BG069000	83.636	0	bhs
Brahy.D02G0521900	TRIDC6BG067120	65.815	0	bhd
Brahy.S09G0053400	TRIDC2BG043700	93.216	0	bhs
Brahy.S09G0262000	TRIDC2BG083020	78.042	0	bhs
Brahy.S04G0336400	TRIDC6BG017700	83.639	0	bhs
Brahy.S02G0313100	TRIDC4AG040020	83.642	0	bhs
Brahy.S02G0257300	TRIDC6BG019940	83.642	0	bhs
Brahy.S07G0090000	TRIDC7AG023500	91.011	0	bhs
Brahy.S02G0375200	TRIDC2AG071630	66.285	0	bhs
Brahy.S09G0163200	TRIDC2AG056070	70.417	0	bhs
Brahy.D03G0147600	TRIDC3BG030230	91.04	0	bhd
Brahy.S09G0226400	TRIDC2AG066940	71.778	0	bhs
Brahy.D03G0179200	TRIDC7BG037630	83.586	0	bhd
HORVU7Hr1G093430	TRIDC7AG055000	83.587	0	hv
Brahy.S04G0237700	TRIDC3BG030230	91.04	0	bhs
Brahy.D03G0672100	TRIDC6BG041050	91.04	0	bhd
Brahy.D02G0352900	TRIDC1BG043640	83.59	0	bhd
Brast09G161500	TRIDC2AG056700	91.039	0	bs
Brahy.D03G0103700	TRIDC6AG025780	83.591	0	bhd
Brahy.S06G0026900	TRIDC2BG019570	83.591	0	bhs
HORVU3Hr1G049920	TRIDC3AG030850	91.038	0	hv
Brahy.S09G0247100	TRIDC2AG071720	83.591	0	bhs
Brahy.D03G0548200	TRIDC7AG031760	83.594	0	bhd
Brahy.S09G0128900	TRIDC2AG050300	91.203	0	bhs
Brahy.D02G0016500	TRIDC5BG060750	62.455	0	bhd
Brahy.D01G0394300	TRIDC7AG075750	83.571	0	bhd
