file	product	piN	piS	pin/pis
temp_vcf4_SM_AS19.vcf	Brahy.S10G0213400.v1.1	0.000490023	0.001220354	0.401542023
temp_vcf4_SM_AS22.vcf	Brahy.S10G0000900.v1.1	0.014877652	0.01822187	0.816472284
temp_vcf4_SM_AS22.vcf	Brahy.S10G0028800.v1.1	0.003505562	0.006828729	0.513355013
temp_vcf4_SM_AS22.vcf	Brahy.S10G0105400.v1.1	0.001450605	0.001756599	0.825803237
temp_vcf4_SM_AS22.vcf	Brahy.S10G0167500.v1.1	0.000236495	0.00226363	0.104475896
temp_vcf4_SM_AS22.vcf	Brahy.S10G0213400.v1.1	0.001071429	0.001444589	0.741684541
temp_vcf4_SM_AS25.vcf	Brahy.S10G0000900.v1.1	0.018884097	0.024712122	0.764163309
temp_vcf4_SM_AS25.vcf	Brahy.S10G0105400.v1.1	0.002337973	0.003926033	0.595505237
temp_vcf4_SM_AS25.vcf	Brahy.S10G0106700.v1.1	0.000166458	0.000339104	0.490874822
temp_vcf4_SM_AS25.vcf	Brahy.S10G0123400.v1.1	0.004006642	0.002179334	1.838470729
temp_vcf4_SM_AS25.vcf	Brahy.S10G0151100.v1.1	0.000912721	0.003551664	0.256984072
temp_vcf4_SM_AS25.vcf	Brahy.S10G0163100.v1.1	0.000574217	0.000754081	0.761479563
temp_vcf4_SM_AS25.vcf	Brahy.S10G0167500.v1.1	6.72E-05	0.001403771	0.04789269
temp_vcf4_SM_AS25.vcf	Brahy.S10G0213400.v1.1	0.000639633	0.001080892	0.591764172
temp_vcf4_SM_AS30.vcf	Brahy.S10G0000900.v1.1	0.011368118	0.016892515	0.67296778
temp_vcf4_SM_AS30.vcf	Brahy.S10G0001300.v1.1	0.002857584	0.000933532	3.061044177
temp_vcf4_SM_AS30.vcf	Brahy.S10G0028800.v1.1	0.000602877	0.000300972	2.003098705
temp_vcf4_SM_AS30.vcf	Brahy.S10G0105400.v1.1	0.000624555	0.00101101	0.617753252
temp_vcf4_SM_AS30.vcf	Brahy.S10G0167500.v1.1	0.000170574	0.002542455	0.067090397
temp_vcf4_SM_AS40.vcf	Brahy.S10G0213700.v1.1	0.000282671	0.00051608	0.547726531
temp_vcf4_SM_AS47.vcf	Brahy.S10G0100800.v1.1	0.001150659	0.001454573	0.79106296
temp_vcf4_SM_AS47.vcf	Brahy.S10G0203100.v1.1	0.001853337	0.000612198	3.02735051
temp_vcf4_SM_AS47.vcf	Brahy.S10G0208500.v1.1	0.002444896	0.000973605	2.51117781
temp_vcf4_SM_AS50.vcf	Brahy.S10G0027000.v1.1	9.53E-05	0.000306442	0.310895074
temp_vcf4_SM_AS50.vcf	Brahy.S10G0183600.v1.1	0.002007019	0.000951381	2.109585476
temp_vcf4_SM_AS50.vcf	Brahy.S10G0203100.v1.1	0.001630829	0.001220832	1.33583377
temp_vcf4_SM_AS50.vcf	Brahy.S10G0208500.v1.1	0.00057838	0.00118742	0.487090127
temp_vcf4_SM_AS7.vcf	Brahy.S10G0001200.v1.1	0.001112244	0.000771868	1.440975755
temp_vcf4_SM_AS7.vcf	Brahy.S10G0019800.v1.1	0.009366408	0.006381758	1.467684608
temp_vcf4_SM_AS7.vcf	Brahy.S10G0028800.v1.1	0.00074184	0.000954198	0.777448071
temp_vcf4_SM_AS7.vcf	Brahy.S10G0076100.v1.1	0.000806752	0.006558372	0.123011012
temp_vcf4_SM_AS7.vcf	Brahy.S10G0154000.v1.1	0.000322032	0.000358052	0.899402032
temp_vcf4_SM_AS7.vcf	Brahy.S10G0188600.v1.1	4.49E-05	0.001093494	0.041025409
temp_vcf4_SM_AS7.vcf	Brahy.S10G0195500.v1.1	0.001321585	0.001590879	0.83072663
temp_vcf4_SM_AS7.vcf	Brahy.S10G0213700.v1.1	0.000197742	0.000618079	0.31993079
temp_vcf4_SM_AS8.vcf	Brahy.S10G0000900.v1.1	0.000373939	0.002382364	0.156961137
temp_vcf4_SM_AS8.vcf	Brahy.S10G0001200.v1.1	0.002534645	0.006788004	0.373400708
temp_vcf4_SM_AS8.vcf	Brahy.S10G0019800.v1.1	0.011006172	0.007625979	1.443247111
temp_vcf4_SM_AS8.vcf	Brahy.S10G0028800.v1.1	0.003880838	0.006328816	0.613201303
temp_vcf4_SM_AS8.vcf	Brahy.S10G0188600.v1.1	0.000303183	0.000983607	0.308236483
temp_vcf4_SM_AS8.vcf	Brahy.S10G0212300.v1.1	0.000644658	0.000731123	0.881736144
temp_vcf4_SM_AS8.vcf	Brahy.S10G0213700.v1.1	0.000192281	0.000600601	0.320148331
temp_vcf4_SM_AS17.vcf	Brahy.S04G0014700.v1.1	0.001427351	0.002463498	0.579400113
temp_vcf4_SM_AS17.vcf	Brahy.S04G0021900.v1.1	0.000947633	0.000682475	1.388524193
temp_vcf4_SM_AS17.vcf	Brahy.S04G0036100.v1.1	0.000804248	0.00191309	0.420392241
temp_vcf4_SM_AS17.vcf	Brahy.S04G0040100.v1.1	0.002199082	0.002302671	0.955013277
temp_vcf4_SM_AS17.vcf	Brahy.S04G0047300.v1.1	0.000908833	0.000655259	1.386982004
temp_vcf4_SM_AS17.vcf	Brahy.S04G0049000.v1.1	0.008158406	0.013056075	0.624874277
temp_vcf4_SM_AS17.vcf	Brahy.S04G0162200.v1.1	0.001383882	0.000466301	2.967784112
temp_vcf4_SM_AS17.vcf	Brahy.S04G0165200.v1.1	0.000639963	0.001426332	0.448677569
temp_vcf4_SM_AS17.vcf	Brahy.S04G0167700.v1.1	0.000181112	0.000500434	0.361910013
temp_vcf4_SM_AS17.vcf	Brahy.S04G0171300.v1.1	0.000727176	0.004960188	0.146602443
temp_vcf4_SM_AS17.vcf	Brahy.S04G0184500.v1.1	0.000115122	0.001554582	0.074053367
temp_vcf4_SM_AS17.vcf	Brahy.S04G0250000.v1.1	0.001867409	0.001132396	1.649077789
temp_vcf4_SM_AS17.vcf	Brahy.S04G0257500.v1.1	0.000399721	0.001336246	0.299137595
temp_vcf4_SM_AS17.vcf	Brahy.S04G0262000.v1.1	0.001350809	0.000262053	5.154708017
temp_vcf4_SM_AS17.vcf	Brahy.S04G0326800.v1.1	0.001324418	0.004352152	0.304313451
temp_vcf4_SM_AS17.vcf	Brahy.S04G0328800.v1.1	0.000170731	0.001208317	0.141296664
temp_vcf4_SM_AS17.vcf	Brahy.S04G0331500.v1.1	0.002254	0.00132815	1.697097069
temp_vcf4_SM_AS17.vcf	Brahy.S04G0352000.v1.1	0.000445753	0.001010365	0.441180404
temp_vcf4_SM_AS17.vcf	Brahy.S04G0359400.v1.1	0.000274629	0.000211217	1.300217681
temp_vcf4_SM_AS19.vcf	Brahy.S04G0009000.v1.1	4.02E-05	0.0001689	0.238008454
temp_vcf4_SM_AS19.vcf	Brahy.S04G0015000.v1.1	0.000270954	0.00045013	0.601945163
temp_vcf4_SM_AS19.vcf	Brahy.S04G0021800.v1.1	0.00299496	0.004719249	0.634626369
temp_vcf4_SM_AS19.vcf	Brahy.S04G0021900.v1.1	0.000996247	0.001656326	0.601480016
temp_vcf4_SM_AS19.vcf	Brahy.S04G0023500.v1.1	0.002407266	0.006774393	0.35534783
temp_vcf4_SM_AS19.vcf	Brahy.S04G0025300.v1.1	0.000362045	0.000385876	0.938241808
temp_vcf4_SM_AS19.vcf	Brahy.S04G0035900.v1.1	7.58E-05	0.000269077	0.281675152
temp_vcf4_SM_AS19.vcf	Brahy.S04G0036000.v1.1	0.002286388	0.002479494	0.922118791
temp_vcf4_SM_AS19.vcf	Brahy.S04G0040200.v1.1	0.000413688	0.001303211	0.317437407
temp_vcf4_SM_AS19.vcf	Brahy.S04G0049000.v1.1	0.001203631	0.005282449	0.227854742
temp_vcf4_SM_AS19.vcf	Brahy.S04G0082000.v1.1	0.003252973	0.003339081	0.9742122
temp_vcf4_SM_AS19.vcf	Brahy.S04G0082100.v1.1	0.004796546	0.00243391	1.970716728
temp_vcf4_SM_AS19.vcf	Brahy.S04G0084700.v1.1	0.000113457	0.000315119	0.360046195
temp_vcf4_SM_AS19.vcf	Brahy.S04G0094000.v1.1	2.09E-19	4.54E-19	0.461594697
temp_vcf4_SM_AS19.vcf	Brahy.S04G0094200.v1.1	0.000599809	0.000232428	2.580627425
temp_vcf4_SM_AS19.vcf	Brahy.S04G0098600.v1.1	0.000164202	0.000542684	0.302574356
temp_vcf4_SM_AS19.vcf	Brahy.S04G0098700.v1.1	0.000322295	0.000658126	0.489716112
temp_vcf4_SM_AS19.vcf	Brahy.S04G0113700.v1.1	0.004203159	0.005670872	0.741183795
temp_vcf4_SM_AS19.vcf	Brahy.S04G0124600.v1.1	0.000365447	0.001158816	0.31536276
temp_vcf4_SM_AS19.vcf	Brahy.S04G0144500.v1.1	0.001288925	0.001183274	1.089286756
temp_vcf4_SM_AS19.vcf	Brahy.S04G0145600.v1.1	0.000767748	0.001102545	0.696341195
temp_vcf4_SM_AS19.vcf	Brahy.S04G0160600.v1.1	0.000582491	0.001686754	0.345332711
temp_vcf4_SM_AS19.vcf	Brahy.S04G0167700.v1.1	0.000401836	0.00115265	0.348619322
temp_vcf4_SM_AS19.vcf	Brahy.S04G0217300.v1.1	0.00031697	0.002018227	0.157053853
temp_vcf4_SM_AS19.vcf	Brahy.S04G0236900.v1.1	0.000705747	0.00012025	5.868982757
temp_vcf4_SM_AS19.vcf	Brahy.S04G0280200.v1.1	5.23E-05	0.000961903	0.054351382
temp_vcf4_SM_AS19.vcf	Brahy.S04G0293500.v1.1	0.020321622	0.029225248	0.695344707
temp_vcf4_SM_AS19.vcf	Brahy.S04G0333500.v1.1	0.000274847	0.000220666	1.245532339
temp_vcf4_SM_AS22.vcf	Brahy.S04G0011800.v1.1	0.000519919	0.002181988	0.238277657
temp_vcf4_SM_AS22.vcf	Brahy.S04G0014700.v1.1	5.48E-05	9.84E-05	0.557051127
temp_vcf4_SM_AS22.vcf	Brahy.S04G0021800.v1.1	0.003025861	0.005258843	0.575385303
temp_vcf4_SM_AS22.vcf	Brahy.S04G0021900.v1.1	0.000317323	0.000991741	0.319965905
temp_vcf4_SM_AS22.vcf	Brahy.S04G0023500.v1.1	0.001081419	0.001527328	0.708046357
temp_vcf4_SM_AS22.vcf	Brahy.S04G0025300.v1.1	0.000311648	0.000183841	1.695202071
temp_vcf4_SM_AS22.vcf	Brahy.S04G0035900.v1.1	9.02E-05	0.000251758	0.358196681
temp_vcf4_SM_AS22.vcf	Brahy.S04G0036000.v1.1	0.002122473	0.004257213	0.498559197
temp_vcf4_SM_AS22.vcf	Brahy.S04G0040200.v1.1	0.000593252	0.002842127	0.208735318
temp_vcf4_SM_AS22.vcf	Brahy.S04G0049000.v1.1	0.000978485	0.001429971	0.684269248
temp_vcf4_SM_AS22.vcf	Brahy.S04G0076400.v1.1	0.000531249	0.000616348	0.861930054
temp_vcf4_SM_AS22.vcf	Brahy.S04G0082000.v1.1	0.005159523	0.008262942	0.62441719
temp_vcf4_SM_AS22.vcf	Brahy.S04G0082100.v1.1	0.00168784	0.001259408	1.340184891
temp_vcf4_SM_AS22.vcf	Brahy.S04G0084700.v1.1	0.000127614	0.000353263	0.361244562
temp_vcf4_SM_AS22.vcf	Brahy.S04G0094200.v1.1	0.001367951	0.000577775	2.367616901
temp_vcf4_SM_AS22.vcf	Brahy.S04G0098600.v1.1	0.001579754	0.001469892	1.074742121
temp_vcf4_SM_AS22.vcf	Brahy.S04G0098700.v1.1	0.00081979	0.00301308	0.272077173
temp_vcf4_SM_AS22.vcf	Brahy.S04G0113700.v1.1	0.005506594	0.007621349	0.722522212
temp_vcf4_SM_AS22.vcf	Brahy.S04G0144500.v1.1	0.001941752	0.002361732	0.822172873
temp_vcf4_SM_AS22.vcf	Brahy.S04G0145600.v1.1	0.001775398	0.001700358	1.044131691
temp_vcf4_SM_AS22.vcf	Brahy.S04G0149500.v1.1	0.00197138	0.002924088	0.674186395
temp_vcf4_SM_AS22.vcf	Brahy.S04G0160600.v1.1	0.000704483	0.004284907	0.16441024
temp_vcf4_SM_AS22.vcf	Brahy.S04G0162200.v1.1	0.000943444	0.001266352	0.745009292
temp_vcf4_SM_AS22.vcf	Brahy.S04G0167500.v1.1	0.001709287	0.003024688	0.565111791
temp_vcf4_SM_AS22.vcf	Brahy.S04G0167700.v1.1	0.000829976	0.002121999	0.391129316
temp_vcf4_SM_AS22.vcf	Brahy.S04G0169400.v1.1	0.000692589	0.002453558	0.282279608
temp_vcf4_SM_AS22.vcf	Brahy.S04G0236900.v1.1	0.00091613	0.001068301	0.857558689
temp_vcf4_SM_AS22.vcf	Brahy.S04G0267800.v1.1	0.002518785	0.001431252	1.759846941
temp_vcf4_SM_AS22.vcf	Brahy.S04G0293500.v1.1	0.012708173	0.018988299	0.669263401
temp_vcf4_SM_AS22.vcf	Brahy.S04G0333500.v1.1	0.000198464	0.000466425	0.425499556
temp_vcf4_SM_AS25.vcf	Brahy.S04G0011800.v1.1	0.000485555	0.000521303	0.93142473
temp_vcf4_SM_AS25.vcf	Brahy.S04G0021800.v1.1	0.003325415	0.004865759	0.683431955
temp_vcf4_SM_AS25.vcf	Brahy.S04G0021900.v1.1	0.000912341	0.002044646	0.446209657
temp_vcf4_SM_AS25.vcf	Brahy.S04G0023500.v1.1	0.003030146	0.002254563	1.3440058
temp_vcf4_SM_AS25.vcf	Brahy.S04G0025300.v1.1	0.001218481	0.000857966	1.420198134
temp_vcf4_SM_AS25.vcf	Brahy.S04G0035100.v1.1	9.55E-05	0.000246427	0.387577402
temp_vcf4_SM_AS25.vcf	Brahy.S04G0035900.v1.1	0.000200223	0.000259826	0.770604808
temp_vcf4_SM_AS25.vcf	Brahy.S04G0036000.v1.1	0.002003916	0.002900302	0.690933734
temp_vcf4_SM_AS25.vcf	Brahy.S04G0049000.v1.1	0.001191899	0.005430181	0.219495237
temp_vcf4_SM_AS25.vcf	Brahy.S04G0082000.v1.1	0.004083331	0.005318457	0.767766098
temp_vcf4_SM_AS25.vcf	Brahy.S04G0084700.v1.1	0.00042447	0.00036259	1.170660357
temp_vcf4_SM_AS25.vcf	Brahy.S04G0094000.v1.1	6.08E-05	6.73E-05	0.904535973
temp_vcf4_SM_AS25.vcf	Brahy.S04G0098600.v1.1	0.000904203	0.00069133	1.307919449
temp_vcf4_SM_AS25.vcf	Brahy.S04G0100000.v1.1	0.002818105	0.0062895	0.448064986
temp_vcf4_SM_AS25.vcf	Brahy.S04G0113700.v1.1	0.003718455	0.004605224	0.807442843
temp_vcf4_SM_AS25.vcf	Brahy.S04G0144500.v1.1	0.001888282	0.002534226	0.745112045
temp_vcf4_SM_AS25.vcf	Brahy.S04G0145600.v1.1	0.002065011	0.00282215	0.731715535
temp_vcf4_SM_AS25.vcf	Brahy.S04G0167500.v1.1	0.000389657	0.000819754	0.475334185
temp_vcf4_SM_AS25.vcf	Brahy.S04G0167700.v1.1	0.00015036	0.00180672	0.083222652
temp_vcf4_SM_AS25.vcf	Brahy.S04G0169400.v1.1	0.00061119	0.002164047	0.28242914
temp_vcf4_SM_AS25.vcf	Brahy.S04G0293500.v1.1	0.017531586	0.018990803	0.92316192
temp_vcf4_SM_AS25.vcf	Brahy.S04G0333500.v1.1	0.000209521	0.000225164	0.930523664
temp_vcf4_SM_AS30.vcf	Brahy.S04G0011800.v1.1	0.000311424	0.000819001	0.380248793
temp_vcf4_SM_AS30.vcf	Brahy.S04G0021800.v1.1	0.00341491	0.003445136	0.991226618
temp_vcf4_SM_AS30.vcf	Brahy.S04G0021900.v1.1	0.001807987	0.001795921	1.006718392
temp_vcf4_SM_AS30.vcf	Brahy.S04G0023500.v1.1	0.003187527	0.004439339	0.718018304
temp_vcf4_SM_AS30.vcf	Brahy.S04G0025300.v1.1	0.001517102	0.001528188	0.992746134
temp_vcf4_SM_AS30.vcf	Brahy.S04G0035900.v1.1	7.84E-05	0.000259799	0.30162174
temp_vcf4_SM_AS30.vcf	Brahy.S04G0036000.v1.1	0.004211363	0.01042209	0.404080408
temp_vcf4_SM_AS30.vcf	Brahy.S04G0060800.v1.1	0.000882786	0.005274847	0.16735758
temp_vcf4_SM_AS30.vcf	Brahy.S04G0082000.v1.1	0.009849575	0.007259651	1.356756017
temp_vcf4_SM_AS30.vcf	Brahy.S04G0094200.v1.1	0.000289432	0.000301288	0.960648749
temp_vcf4_SM_AS30.vcf	Brahy.S04G0098600.v1.1	0.000147246	0.00020776	0.708729823
temp_vcf4_SM_AS30.vcf	Brahy.S04G0098700.v1.1	0.000181406	0.000481696	0.376598639
temp_vcf4_SM_AS30.vcf	Brahy.S04G0100000.v1.1	0.008278574	0.01103866	0.749961855
temp_vcf4_SM_AS30.vcf	Brahy.S04G0113700.v1.1	0.004605524	0.004353551	1.057877615
temp_vcf4_SM_AS30.vcf	Brahy.S04G0144500.v1.1	0.001672473	0.002173263	0.769567656
temp_vcf4_SM_AS30.vcf	Brahy.S04G0145600.v1.1	0.001976443	0.003467196	0.570040716
temp_vcf4_SM_AS30.vcf	Brahy.S04G0160600.v1.1	0.000243452	0.001007417	0.241659199
temp_vcf4_SM_AS30.vcf	Brahy.S04G0167500.v1.1	0.000808891	0.000875484	0.923935064
temp_vcf4_SM_AS30.vcf	Brahy.S04G0167700.v1.1	0.000534284	0.000507407	1.052969561
temp_vcf4_SM_AS30.vcf	Brahy.S04G0293500.v1.1	0.018136529	0.021630557	0.838467997
temp_vcf4_SM_AS30.vcf	Brahy.S04G0333500.v1.1	0.000122099	0.000138722	0.88016722
temp_vcf4_SM_AS17.vcf	Brahy.D05G0008500.v1.1	0.002521851	0.002974929	0.847701424
temp_vcf4_SM_AS17.vcf	Brahy.D05G0043400.v1.1	0.000356109	0.002172727	0.163899467
temp_vcf4_SM_AS17.vcf	Brahy.D05G0051100.v1.1	6.91E-05	0.000218938	0.315497336
temp_vcf4_SM_AS17.vcf	Brahy.D05G0051900.v1.1	0.000800416	0.001598314	0.500787503
temp_vcf4_SM_AS17.vcf	Brahy.D05G0116900.v1.1	0.002827189	0.006972319	0.405487604
temp_vcf4_SM_AS17.vcf	Brahy.D05G0151900.v1.1	0.000507924	0.006635072	0.076551332
temp_vcf4_SM_AS17.vcf	Brahy.D05G0155800.v1.1	0.018853908	0.021621697	0.871990199
temp_vcf4_SM_AS17.vcf	Brahy.D05G0212100.v1.1	0.000799891	0.000503943	1.587264275
temp_vcf4_SM_AS17.vcf	Brahy.D05G0213100.v1.1	0.006202134	0.008605449	0.720721724
temp_vcf4_SM_AS17.vcf	Brahy.D05G0222200.v1.1	0.000788027	0.002159586	0.364897465
temp_vcf4_SM_AS17.vcf	Brahy.D05G0252800.v1.1	9.35E-05	0.000739603	0.126353646
temp_vcf4_SM_AS17.vcf	Brahy.D05G0253800.v1.1	1.93E-05	0.000559643	0.034499945
temp_vcf4_SM_AS17.vcf	Brahy.D05G0258900.v1.1	0.000254136	0.000766754	0.331443631
temp_vcf4_SM_AS17.vcf	Brahy.D05G0274100.v1.1	0.000785248	0.001119824	0.701224931
temp_vcf4_SM_AS17.vcf	Brahy.D05G0305700.v1.1	0.000951674	0.000981299	0.969810918
temp_vcf4_SM_AS17.vcf	Brahy.D05G0311400.v1.1	0.000513219	0.002794216	0.183672055
temp_vcf4_SM_AS17.vcf	Brahy.D05G0311800.v1.1	0.009871297	0.005388011	1.832085499
temp_vcf4_SM_AS17.vcf	Brahy.D05G0320500.v1.1	0.000447728	0.001432811	0.312482011
temp_vcf4_SM_AS17.vcf	Brahy.D05G0356700.v1.1	0.001561116	0.002195516	0.711047154
temp_vcf4_SM_AS17.vcf	Brahy.D05G0365500.v1.1	4.18E-05	0.000107828	0.387696874
temp_vcf4_SM_AS19.vcf	Brahy.D05G0098800.v1.1	0.001859199	0.008345332	0.222783065
temp_vcf4_SM_AS19.vcf	Brahy.D05G0124300.v1.1	0.001130464	0.002187791	0.516715078
temp_vcf4_SM_AS19.vcf	Brahy.D05G0136900.v1.1	7.21E-05	0.000346545	0.208047945
temp_vcf4_SM_AS19.vcf	Brahy.D05G0148900.v1.1	0.000442702	0.001265961	0.349696572
temp_vcf4_SM_AS19.vcf	Brahy.D05G0160100.v1.1	0.006194504	0.007654396	0.80927401
temp_vcf4_SM_AS19.vcf	Brahy.D05G0170700.v1.1	0.001216892	0.001792691	0.67880741
temp_vcf4_SM_AS19.vcf	Brahy.D05G0206600.v1.1	0.000625671	0.002355558	0.265614613
temp_vcf4_SM_AS19.vcf	Brahy.D05G0210400.v1.1	0.002109573	0.002210623	0.954289237
temp_vcf4_SM_AS19.vcf	Brahy.D05G0210500.v1.1	0.00603505	0.008913983	0.677031786
temp_vcf4_SM_AS19.vcf	Brahy.D05G0211500.v1.1	9.10E-05	0.001555475	0.058510181
temp_vcf4_SM_AS19.vcf	Brahy.D05G0222200.v1.1	0.000181414	0.00102233	0.177451657
temp_vcf4_SM_AS19.vcf	Brahy.D05G0244000.v1.1	0.006021475	0.010176951	0.591677695
temp_vcf4_SM_AS19.vcf	Brahy.D05G0266700.v1.1	0.014901098	0.015568762	0.957115176
temp_vcf4_SM_AS19.vcf	Brahy.D05G0285500.v1.1	0.003077237	0.001987756	1.548095772
temp_vcf4_SM_AS19.vcf	Brahy.D05G0287900.v1.1	0.001045525	0.000801672	1.304180695
temp_vcf4_SM_AS19.vcf	Brahy.D05G0305700.v1.1	0.000650031	0.001067099	0.609157158
temp_vcf4_SM_AS19.vcf	Brahy.D05G0332600.v1.1	0.003904584	0.0042567	0.917279533
temp_vcf4_SM_AS19.vcf	Brahy.D05G0334300.v1.1	0.000483318	0.000775179	0.623491809
temp_vcf4_SM_AS19.vcf	Brahy.D05G0346300.v1.1	8.72E-05	0.000215339	0.40492661
temp_vcf4_SM_AS19.vcf	Brahy.D05G0351100.v1.1	0.000979188	0.003293703	0.297291001
temp_vcf4_SM_AS19.vcf	Brahy.D05G0365500.v1.1	0.000731197	0.001238803	0.590244943
temp_vcf4_SM_AS22.vcf	Brahy.D05G0036300.v1.1	9.52E-05	0.000228137	0.417268242
temp_vcf4_SM_AS22.vcf	Brahy.D05G0051100.v1.1	4.13E-05	0.000287439	0.143556024
temp_vcf4_SM_AS22.vcf	Brahy.D05G0098800.v1.1	0.001760477	0.010855646	0.162171575
temp_vcf4_SM_AS22.vcf	Brahy.D05G0103900.v1.1	0.000127248	0.000353984	0.359474041
temp_vcf4_SM_AS22.vcf	Brahy.D05G0111100.v1.1	0.00185173	0.001100031	1.683343154
temp_vcf4_SM_AS22.vcf	Brahy.D05G0114900.v1.1	0.000199189	0.000398537	0.499800124
temp_vcf4_SM_AS22.vcf	Brahy.D05G0124300.v1.1	0.001195126	0.001690948	0.706779002
temp_vcf4_SM_AS22.vcf	Brahy.D05G0148900.v1.1	0.000796277	0.002913714	0.273286053
temp_vcf4_SM_AS22.vcf	Brahy.D05G0160100.v1.1	0.007547621	0.006724345	1.122432208
temp_vcf4_SM_AS22.vcf	Brahy.D05G0170700.v1.1	0.000749207	0.000645713	1.160278723
temp_vcf4_SM_AS22.vcf	Brahy.D05G0206600.v1.1	0.001177213	0.002118925	0.555571112
temp_vcf4_SM_AS22.vcf	Brahy.D05G0210400.v1.1	0.003822966	0.003899395	0.980399888
temp_vcf4_SM_AS22.vcf	Brahy.D05G0210500.v1.1	0.005431394	0.008323849	0.652509946
temp_vcf4_SM_AS22.vcf	Brahy.D05G0211500.v1.1	6.95E-05	0.000652081	0.106573187
temp_vcf4_SM_AS22.vcf	Brahy.D05G0244000.v1.1	0.005929998	0.007264127	0.81634009
temp_vcf4_SM_AS22.vcf	Brahy.D05G0266700.v1.1	0.014767159	0.015243726	0.968736856
temp_vcf4_SM_AS22.vcf	Brahy.D05G0285500.v1.1	0.002329858	0.001788097	1.302982126
temp_vcf4_SM_AS22.vcf	Brahy.D05G0287900.v1.1	0.000462651	0.000285837	1.618585012
temp_vcf4_SM_AS22.vcf	Brahy.D05G0294700.v1.1	0.000245648	0.002573712	0.095445041
temp_vcf4_SM_AS22.vcf	Brahy.D05G0305700.v1.1	0.000451093	0.00049307	0.914864998
temp_vcf4_SM_AS22.vcf	Brahy.D05G0332600.v1.1	0.003849182	0.004045191	0.951545097
temp_vcf4_SM_AS22.vcf	Brahy.D05G0334300.v1.1	0.001242828	0.000542259	2.291944504
temp_vcf4_SM_AS22.vcf	Brahy.D05G0346300.v1.1	0.001261332	0.001804068	0.699159838
temp_vcf4_SM_AS22.vcf	Brahy.D05G0365500.v1.1	0.000898465	0.002229261	0.403032603
temp_vcf4_SM_AS25.vcf	Brahy.D05G0080000.v1.1	0.000113044	0.000888203	0.127273158
temp_vcf4_SM_AS25.vcf	Brahy.D05G0098800.v1.1	0.002161788	0.001400482	1.543602155
temp_vcf4_SM_AS25.vcf	Brahy.D05G0110400.v1.1	0.00066108	0.000675828	0.978177588
temp_vcf4_SM_AS25.vcf	Brahy.D05G0124300.v1.1	0.001137532	0.001528559	0.744185581
temp_vcf4_SM_AS25.vcf	Brahy.D05G0148900.v1.1	0.000770169	0.00219791	0.350409773
temp_vcf4_SM_AS25.vcf	Brahy.D05G0160100.v1.1	0.009438519	0.008438868	1.118457968
temp_vcf4_SM_AS25.vcf	Brahy.D05G0210500.v1.1	0.005362278	0.00777641	0.689557053
temp_vcf4_SM_AS25.vcf	Brahy.D05G0211500.v1.1	7.33E-05	0.001384319	0.052966661
temp_vcf4_SM_AS25.vcf	Brahy.D05G0244000.v1.1	0.004381506	0.0079604	0.550412815
temp_vcf4_SM_AS25.vcf	Brahy.D05G0266700.v1.1	0.014740017	0.012445558	1.184359603
temp_vcf4_SM_AS25.vcf	Brahy.D05G0285500.v1.1	0.001825808	0.002035034	0.897187855
temp_vcf4_SM_AS25.vcf	Brahy.D05G0294700.v1.1	0.000395048	0.002990827	0.132086507
temp_vcf4_SM_AS25.vcf	Brahy.D05G0305700.v1.1	0.001160207	0.001138565	1.01900885
temp_vcf4_SM_AS25.vcf	Brahy.D05G0332600.v1.1	0.004233542	0.004440749	0.9533397
temp_vcf4_SM_AS25.vcf	Brahy.D05G0334300.v1.1	0.001837841	0.00301211	0.610150878
temp_vcf4_SM_AS25.vcf	Brahy.D05G0365500.v1.1	0.000721304	0.002255378	0.319815135
temp_vcf4_SM_AS30.vcf	Brahy.D05G0098800.v1.1	0.001708753	0.012217195	0.139864566
temp_vcf4_SM_AS30.vcf	Brahy.D05G0111100.v1.1	0.001688155	0.001914456	0.881793724
temp_vcf4_SM_AS30.vcf	Brahy.D05G0124300.v1.1	0.001657172	0.001576984	1.050848556
temp_vcf4_SM_AS30.vcf	Brahy.D05G0160100.v1.1	0.009651642	0.006151842	1.568902632
temp_vcf4_SM_AS30.vcf	Brahy.D05G0206600.v1.1	0.001639481	0.002859526	0.573340304
temp_vcf4_SM_AS30.vcf	Brahy.D05G0210400.v1.1	0.004368992	0.004286365	1.019276716
temp_vcf4_SM_AS30.vcf	Brahy.D05G0210500.v1.1	0.006918981	0.008970092	0.771338941
temp_vcf4_SM_AS30.vcf	Brahy.D05G0211500.v1.1	7.33E-05	0.002573065	0.028493831
temp_vcf4_SM_AS30.vcf	Brahy.D05G0244000.v1.1	0.003320856	0.004094405	0.811071664
temp_vcf4_SM_AS30.vcf	Brahy.D05G0266700.v1.1	0.016191194	0.015190222	1.065895827
temp_vcf4_SM_AS30.vcf	Brahy.D05G0285500.v1.1	0.002464116	0.002065725	1.192857364
temp_vcf4_SM_AS30.vcf	Brahy.D05G0287900.v1.1	0.001555407	0.000637118	2.441317275
temp_vcf4_SM_AS30.vcf	Brahy.D05G0305700.v1.1	0.00049066	0.000461842	1.062398197
temp_vcf4_SM_AS30.vcf	Brahy.D05G0311400.v1.1	0.001701495	0.012724929	0.133713547
temp_vcf4_SM_AS30.vcf	Brahy.D05G0332600.v1.1	0.003635113	0.003982593	0.912750257
